Transaction_ID,Date,Branch,Product_Category,Product_Name,Unit_Price,Quantity,Total_Price_Before_Disc,Discount_Amount,Net_Sales,Customer_Type,Payment_Method,Satisfaction_Score,Return_Flag
TXN-20240672,11/12/2024,Bangkok Sathorn,Electronics,Laptop Pro 14,45000,2,90000,17068.99,72931.01,Member,QR Code,1,No
TXN-20240825,11/12/2024,Bangkok Sathorn,Home & Living,Bed Sheet Set,1800,1,1800,0,1800,Regular,Cash,5,No
TXN-20241060,11/12/2024,Bangkok Sathorn,Fashion,Summer T-Shirt,450,1,450,0,450,Regular,QR Code,4,No
TXN-20241384,11/12/2024,Chiang Mai,Fashion,Denim Jeans,1200,1,1200,60,1140,VIP,Credit Card,5,No
TXN-20240320,11/13/2024,Bangkok Sathorn,Fashion,Sneakers Run,2500,2,5000,0,5000,Regular,Cash,2,No
TXN-20240405,11/13/2024,Bangkok Main,Home & Living,Air Purifier,4200,1,4200,210,3990,VIP,Cash,5,No
TXN-20241086,11/13/2024,Bangkok Main,Fashion,Formal Shirt,890,2,1780,0,1780,Regular,Credit Card,4,No
TXN-20241293,11/13/2024,Chiang Mai,Electronics,Headphones Pro,5500,1,5500,571.79,4928.21,Member,Cash,1,Yes
TXN-20240111,11/14/2024,Bangkok Sathorn,Home & Living,Desk Lamp,790,2,1580,0,1580,Member,QR Code,5,No
TXN-20240224,11/14/2024,Khon Kaen,Electronics,Laptop Pro 14,45000,3,135000,21756.47,113243.53,Regular,Cash,1,Yes
TXN-20240493,11/14/2024,Bangkok Main,Electronics,Laptop Pro 14,45000,1,45000,7637.62,37362.38,Regular,QR Code,4,No
TXN-20240601,11/14/2024,Khon Kaen,Electronics,Smart Watch V2,8900,1,8900,1124.45,7775.55,Member,Credit Card,5,No
TXN-20240663,11/14/2024,Bangkok Main,Electronics,Tablet Air,18500,2,37000,4947.72,32052.28,Regular,Credit Card,5,Yes
TXN-20240703,11/14/2024,Chiang Mai,Electronics,Tablet Air,18500,3,55500,7836.13,47663.87,Regular,QR Code,4,No
TXN-20241134,11/14/2024,Bangkok Main,Electronics,Smart Watch V2,8900,2,17800,2041.52,15758.48,Regular,Cash,4,No
TXN-20240166,11/15/2024,Phuket,Home & Living,Ceramic Vase,550,2,1100,0,1100,Regular,Credit Card,4,No
TXN-20240439,11/15/2024,Phuket,Electronics,Smart Watch V2,8900,3,26700,4781.85,21918.15,Regular,Credit Card,4,No
TXN-20240873,11/15/2024,Chiang Mai,Home & Living,Coffee Maker,3500,2,7000,0,7000,Regular,Cash,4,No
TXN-20241279,11/15/2024,Bangkok Sathorn,Electronics,Headphones Pro,5500,4,22000,3310.91,18689.09,Member,Cash,1,Yes
TXN-20241462,11/15/2024,Phuket,Fashion,Denim Jeans,1200,2,2400,0,2400,Regular,Credit Card,3,No
TXN-20240281,11/16/2024,Phuket,Electronics,Tablet Air,18500,3,55500,10757.97,44742.03,Regular,QR Code,4,No
TXN-20240863,11/16/2024,Bangkok Sathorn,Home & Living,Bed Sheet Set,1800,5,9000,0,9000,Regular,Credit Card,3,No
TXN-20240948,11/16/2024,Chiang Mai,Home & Living,Air Purifier,4200,1,4200,210,3990,VIP,QR Code,4,No
TXN-20241301,11/16/2024,Bangkok Sathorn,Electronics,Tablet Air,18500,1,18500,3538.45,14961.55,Regular,Credit Card,5,No
TXN-20240199,11/17/2024,Chiang Mai,Electronics,Smart Watch V2,8900,1,8900,1831.16,7068.84,VIP,Cash,5,No
TXN-20240602,11/17/2024,Bangkok Main,Home & Living,Bed Sheet Set,1800,1,1800,90,1710,VIP,Credit Card,4,No
TXN-20240691,11/17/2024,Bangkok Sathorn,Fashion,Formal Shirt,890,2,1780,0,1780,Member,Credit Card,4,No
TXN-20240759,11/17/2024,Bangkok Main,Electronics,Headphones Pro,5500,1,5500,996.61,4503.39,Member,Credit Card,5,No
TXN-20241004,11/17/2024,Chiang Mai,Home & Living,Ceramic Vase,550,1,550,0,550,Member,Cash,4,No
TXN-20241024,11/17/2024,Chiang Mai,Fashion,Formal Shirt,890,2,1780,0,1780,Regular,Credit Card,4,No
TXN-20241129,11/17/2024,Bangkok Main,Home & Living,Coffee Maker,3500,4,14000,0,14000,Member,Cash,3,No
TXN-20240034,11/18/2024,Chiang Mai,Home & Living,Desk Lamp,790,1,790,0,790,Regular,QR Code,4,No
TXN-20240209,11/18/2024,Phuket,Electronics,Headphones Pro,5500,1,5500,1041.25,4458.75,Regular,Cash,2,Yes
TXN-20240763,11/18/2024,Chiang Mai,Electronics,Tablet Air,18500,3,55500,7100.41,48399.59,Regular,Credit Card,1,Yes
TXN-20240528,11/19/2024,Bangkok Main,Fashion,Denim Jeans,1200,1,1200,0,1200,Member,Cash,4,No
TXN-20240766,11/19/2024,Chiang Mai,Fashion,Leather Bag,3500,1,3500,0,3500,Member,Cash,1,No
TXN-20241292,11/19/2024,Chiang Mai,Home & Living,Ceramic Vase,550,2,1100,0,1100,Regular,QR Code,3,No
TXN-20240839,11/20/2024,Chiang Mai,Fashion,Summer T-Shirt,450,2,900,0,900,Member,QR Code,4,No
TXN-20240870,11/20/2024,Chiang Mai,Fashion,Sneakers Run,2500,3,7500,0,7500,Regular,Credit Card,4,No
TXN-20241213,11/20/2024,Chiang Mai,Electronics,Tablet Air,18500,4,74000,11830.14,62169.86,Member,Credit Card,2,No
TXN-20241412,11/20/2024,Chiang Mai,Electronics,Smartphone X1,25000,1,25000,3113.79,21886.21,Regular,Cash,5,No
TXN-20240047,11/21/2024,Khon Kaen,Electronics,Headphones Pro,5500,2,11000,2000.28,8999.72,Regular,Credit Card,2,Yes
TXN-20240173,11/21/2024,Bangkok Sathorn,Fashion,Sneakers Run,2500,3,7500,0,7500,Regular,QR Code,4,No
TXN-20240242,11/21/2024,Bangkok Main,Electronics,Smartphone X1,25000,1,25000,4294.82,20705.18,Member,Credit Card,4,No
TXN-20241399,11/21/2024,Bangkok Main,Electronics,Smartphone X1,25000,2,50000,8884.03,41115.97,Regular,QR Code,3,No
TXN-20240482,11/22/2024,Chiang Mai,Electronics,Smart Watch V2,8900,1,8900,1381.03,7518.97,Regular,Cash,5,No
TXN-20240591,11/22/2024,Phuket,Fashion,Leather Bag,3500,3,10500,0,10500,Regular,Credit Card,5,No
TXN-20241000,11/22/2024,Bangkok Main,Fashion,Denim Jeans,1200,2,2400,0,2400,Member,Cash,4,No
TXN-20241147,11/22/2024,Chiang Mai,Home & Living,Ceramic Vase,550,1,550,0,550,Member,QR Code,5,No
TXN-20240113,11/23/2024,Khon Kaen,Fashion,Sneakers Run,2500,2,5000,0,5000,Member,QR Code,5,No
TXN-20240582,11/23/2024,Chiang Mai,Electronics,Laptop Pro 14,45000,1,45000,8532.86,36467.14,Regular,Credit Card,4,No
TXN-20240695,11/23/2024,Bangkok Main,Electronics,Headphones Pro,5500,1,5500,983.29,4516.71,Member,QR Code,2,Yes
TXN-20240912,11/23/2024,Chiang Mai,Electronics,Smart Watch V2,8900,1,8900,1785.73,7114.27,VIP,Credit Card,5,No
TXN-20240109,11/24/2024,Khon Kaen,Fashion,Sneakers Run,2500,2,5000,0,5000,Regular,QR Code,1,No
TXN-20240958,11/24/2024,Chiang Mai,Electronics,Smart Watch V2,8900,1,8900,1120.08,7779.92,Regular,QR Code,1,Yes
TXN-20241433,11/24/2024,Bangkok Sathorn,Home & Living,Desk Lamp,790,2,1580,0,1580,Regular,Credit Card,5,No
TXN-20241464,11/24/2024,Khon Kaen,Fashion,Formal Shirt,890,1,890,0,890,Regular,Credit Card,3,No
TXN-20240089,11/25/2024,Bangkok Main,Electronics,Smartphone X1,25000,3,75000,12124.93,62875.07,Regular,Cash,5,No
TXN-20240613,11/25/2024,Bangkok Main,Electronics,Headphones Pro,5500,1,5500,691.23,4808.77,Regular,Credit Card,1,No
TXN-20240625,11/25/2024,Chiang Mai,Electronics,Headphones Pro,5500,3,16500,2630.33,13869.67,Member,Credit Card,4,No
TXN-20240857,11/25/2024,Khon Kaen,Electronics,Headphones Pro,5500,2,11000,1127.55,9872.45,Regular,QR Code,3,Yes
TXN-20241078,11/25/2024,Chiang Mai,Fashion,Leather Bag,3500,2,7000,0,7000,Member,QR Code,4,No
TXN-20241100,11/25/2024,Chiang Mai,Home & Living,Coffee Maker,3500,1,3500,0,3500,Member,Cash,2,No
TXN-20241317,11/25/2024,Bangkok Sathorn,Home & Living,Bed Sheet Set,1800,1,1800,0,1800,Member,Cash,4,No
TXN-20241375,11/25/2024,Chiang Mai,Home & Living,Coffee Maker,3500,1,3500,0,3500,Regular,Credit Card,4,No
TXN-20240180,11/26/2024,Bangkok Sathorn,Home & Living,Coffee Maker,3500,2,7000,0,7000,Member,Cash,4,No
TXN-20240269,11/26/2024,Bangkok Sathorn,Electronics,Headphones Pro,5500,1,5500,1000.6,4499.4,Member,QR Code,4,No
TXN-20240425,11/26/2024,Bangkok Main,Fashion,Leather Bag,3500,3,10500,0,10500,Regular,Cash,2,No
TXN-20240521,11/26/2024,Phuket,Electronics,Tablet Air,18500,2,37000,7111.62,29888.38,Regular,QR Code,1,No
TXN-20240802,11/26/2024,Chiang Mai,Home & Living,Desk Lamp,790,1,790,0,790,Member,QR Code,3,No
TXN-20240926,11/26/2024,Bangkok Main,Electronics,Tablet Air,18500,3,55500,8375.56,47124.44,Regular,Cash,5,No
TXN-20241094,11/26/2024,Chiang Mai,Electronics,Laptop Pro 14,45000,2,90000,10033.4,79966.6,Member,QR Code,3,No
TXN-20240011,11/27/2024,Bangkok Main,Home & Living,Desk Lamp,790,1,790,0,790,Regular,Credit Card,3,No
TXN-20240326,11/27/2024,Chiang Mai,Home & Living,Bed Sheet Set,1800,1,1800,0,1800,Member,QR Code,3,No
TXN-20240331,11/27/2024,Phuket,Fashion,Leather Bag,3500,1,3500,0,3500,Regular,Credit Card,5,No
TXN-20240448,11/27/2024,Bangkok Main,Home & Living,Air Purifier,4200,1,4200,0,4200,Regular,Credit Card,4,No
TXN-20240634,11/27/2024,Bangkok Sathorn,Electronics,Smartphone X1,25000,1,25000,3501.21,21498.79,Member,Credit Card,5,No
TXN-20240830,11/27/2024,Bangkok Sathorn,Electronics,Smart Watch V2,8900,3,26700,2986.66,23713.34,Member,QR Code,1,Yes
TXN-20240849,11/27/2024,Bangkok Sathorn,Electronics,Smart Watch V2,8900,1,8900,1183.34,7716.66,Regular,QR Code,4,No
TXN-20240155,11/28/2024,Bangkok Sathorn,Home & Living,Coffee Maker,3500,2,7000,0,7000,Regular,Credit Card,4,No
TXN-20240279,11/28/2024,Chiang Mai,Electronics,Smart Watch V2,8900,1,8900,1625.04,7274.96,Regular,QR Code,3,No
TXN-20240730,11/28/2024,Bangkok Main,Home & Living,Desk Lamp,790,1,790,0,790,Regular,Cash,3,Yes
TXN-20240783,11/28/2024,Bangkok Main,Home & Living,Ceramic Vase,550,1,550,27.5,522.5,VIP,Cash,4,No
TXN-20240798,11/28/2024,Bangkok Main,Electronics,Tablet Air,18500,2,37000,5537.4,31462.6,Regular,Cash,3,No
TXN-20240044,11/29/2024,Phuket,Electronics,Tablet Air,18500,1,18500,3124.3,15375.7,Regular,QR Code,4,No
TXN-20240156,11/29/2024,Phuket,Electronics,Tablet Air,18500,1,18500,2496.43,16003.57,Regular,QR Code,5,No
TXN-20240196,11/29/2024,Phuket,Home & Living,Air Purifier,4200,1,4200,0,4200,Regular,QR Code,3,No
TXN-20240365,11/29/2024,Phuket,Home & Living,Coffee Maker,3500,1,3500,175,3325,VIP,Credit Card,4,No
TXN-20240721,11/29/2024,Bangkok Main,Fashion,Leather Bag,3500,2,7000,0,7000,Member,Credit Card,5,No
TXN-20240962,11/29/2024,Chiang Mai,Electronics,Smart Watch V2,8900,1,8900,1485.01,7414.99,Member,Cash,4,No
TXN-20241285,11/29/2024,Bangkok Main,Electronics,Smartphone X1,25000,5,125000,23628.89,101371.11,Regular,QR Code,5,No
TXN-20241327,11/29/2024,Khon Kaen,Electronics,Headphones Pro,5500,1,5500,624.78,4875.22,Regular,QR Code,4,No
TXN-20240272,11/30/2024,Khon Kaen,Electronics,Smartphone X1,25000,2,50000,11919.47,38080.53,VIP,Cash,1,Yes
TXN-20241398,11/30/2024,Bangkok Main,Electronics,Tablet Air,18500,1,18500,2267.69,16232.31,Member,Credit Card,4,No
TXN-20240406,12/1/2024,Khon Kaen,Electronics,Tablet Air,18500,5,92500,17879.34,74620.66,Member,Cash,5,No
TXN-20240459,12/1/2024,Bangkok Main,Fashion,Summer T-Shirt,450,1,450,67.5,382.5,Regular,Credit Card,4,No
TXN-20241314,12/1/2024,Chiang Mai,Home & Living,Bed Sheet Set,1800,2,3600,0,3600,Regular,Credit Card,4,No
TXN-20240198,12/2/2024,Bangkok Main,Electronics,Headphones Pro,5500,1,5500,813.24,4686.76,Regular,QR Code,3,Yes
TXN-20240330,12/2/2024,Bangkok Main,Electronics,Smartphone X1,25000,2,50000,7464.58,42535.42,Regular,Credit Card,4,No
TXN-20241151,12/2/2024,Chiang Mai,Home & Living,Air Purifier,4200,2,8400,0,8400,Regular,QR Code,2,No
TXN-20240148,12/3/2024,Bangkok Sathorn,Fashion,Sneakers Run,2500,3,7500,1125,6375,Regular,QR Code,4,No
TXN-20241240,12/3/2024,Bangkok Main,Electronics,Smartphone X1,25000,1,25000,4027,20973,Regular,QR Code,4,No
TXN-20240260,12/4/2024,Chiang Mai,Fashion,Summer T-Shirt,450,1,450,67.5,382.5,Regular,Cash,4,No
TXN-20240555,12/4/2024,Khon Kaen,Home & Living,Coffee Maker,3500,1,3500,0,3500,Regular,Credit Card,4,No
TXN-20240741,12/4/2024,Chiang Mai,Electronics,Laptop Pro 14,45000,1,45000,7250.76,37749.24,Regular,Cash,4,No
TXN-20240758,12/4/2024,Bangkok Main,Home & Living,Ceramic Vase,550,1,550,0,550,Member,Credit Card,2,No
TXN-20240878,12/4/2024,Bangkok Main,Electronics,Headphones Pro,5500,1,5500,561.14,4938.86,Regular,Cash,5,No
TXN-20241265,12/4/2024,Bangkok Sathorn,Home & Living,Desk Lamp,790,4,3160,0,3160,Regular,Credit Card,3,No
TXN-20241475,12/4/2024,Chiang Mai,Electronics,Smart Watch V2,8900,2,17800,2804.59,14995.41,Regular,Credit Card,2,No
TXN-20240038,12/5/2024,Bangkok Main,Home & Living,Ceramic Vase,550,2,1100,0,1100,Member,QR Code,3,No
TXN-20240082,12/5/2024,Chiang Mai,Home & Living,Desk Lamp,790,2,1580,79,1501,VIP,QR Code,4,No
TXN-20240344,12/5/2024,Bangkok Main,Electronics,Headphones Pro,5500,2,11000,1450.08,9549.92,Regular,Cash,3,No
TXN-20240417,12/5/2024,Chiang Mai,Fashion,Summer T-Shirt,450,3,1350,202.5,1147.5,Regular,Credit Card,5,No
TXN-20241154,12/5/2024,Chiang Mai,Home & Living,Bed Sheet Set,1800,1,1800,0,1800,Regular,Cash,3,No
TXN-20241191,12/5/2024,Bangkok Main,Home & Living,Bed Sheet Set,1800,1,1800,0,1800,Member,QR Code,5,No
TXN-20241348,12/5/2024,Bangkok Sathorn,Home & Living,Desk Lamp,790,1,790,0,790,Regular,Cash,4,No
TXN-20240009,12/6/2024,Phuket,Home & Living,Ceramic Vase,550,1,550,0,550,Regular,Credit Card,4,No
TXN-20240013,12/6/2024,Khon Kaen,Electronics,Smart Watch V2,8900,3,26700,4825.41,21874.59,Regular,QR Code,1,No
TXN-20240240,12/6/2024,Chiang Mai,Home & Living,Ceramic Vase,550,5,2750,0,2750,Member,Credit Card,4,No
TXN-20240333,12/6/2024,Bangkok Main,Electronics,Tablet Air,18500,1,18500,2408.64,16091.36,Regular,QR Code,4,No
TXN-20240461,12/6/2024,Bangkok Main,Electronics,Tablet Air,18500,1,18500,2490.27,16009.73,Regular,Cash,4,No
TXN-20240486,12/6/2024,Bangkok Main,Fashion,Sneakers Run,2500,1,2500,375,2125,Regular,Cash,4,No
TXN-20240828,12/6/2024,Khon Kaen,Electronics,Tablet Air,18500,1,18500,3203.35,15296.65,Regular,Cash,5,No
TXN-20240946,12/6/2024,Chiang Mai,Fashion,Denim Jeans,1200,2,2400,360,2040,Regular,Cash,4,No
TXN-20241283,12/6/2024,Khon Kaen,Electronics,Headphones Pro,5500,3,16500,2827.53,13672.47,Regular,Credit Card,5,No
TXN-20241389,12/7/2024,Chiang Mai,Electronics,Tablet Air,18500,1,18500,3282.17,15217.83,Member,QR Code,4,No
TXN-20241022,12/8/2024,Bangkok Sathorn,Electronics,Laptop Pro 14,45000,1,45000,7732.47,37267.53,VIP,Cash,2,Yes
TXN-20241026,12/8/2024,Bangkok Main,Electronics,Headphones Pro,5500,2,11000,1926.1,9073.9,Regular,QR Code,4,No
TXN-20241232,12/8/2024,Chiang Mai,Electronics,Laptop Pro 14,45000,2,90000,10060.34,79939.66,Regular,QR Code,4,No
TXN-20241238,12/8/2024,Bangkok Sathorn,Fashion,Leather Bag,3500,1,3500,525,2975,Regular,Credit Card,4,No
TXN-20240268,12/9/2024,Phuket,Home & Living,Coffee Maker,3500,3,10500,0,10500,Regular,Credit Card,4,No
TXN-20240455,12/9/2024,Bangkok Sathorn,Electronics,Smart Watch V2,8900,2,17800,1922.29,15877.71,Member,QR Code,3,No
TXN-20240769,12/9/2024,Chiang Mai,Home & Living,Desk Lamp,790,1,790,0,790,Regular,QR Code,3,No
TXN-20240984,12/9/2024,Phuket,Home & Living,Bed Sheet Set,1800,1,1800,0,1800,Member,Credit Card,3,No
TXN-20241381,12/9/2024,Bangkok Main,Electronics,Smart Watch V2,8900,1,8900,1526.94,7373.06,Regular,Credit Card,3,No
TXN-20240321,12/10/2024,Bangkok Main,Home & Living,Desk Lamp,790,1,790,0,790,Regular,QR Code,4,No
TXN-20240620,12/10/2024,Chiang Mai,Electronics,Smart Watch V2,8900,2,17800,3276.16,14523.84,Regular,QR Code,3,No
TXN-20240915,12/10/2024,Phuket,Electronics,Headphones Pro,5500,1,5500,778.78,4721.22,Regular,Cash,3,No
TXN-20241210,12/10/2024,Bangkok Main,Home & Living,Coffee Maker,3500,1,3500,0,3500,Member,Credit Card,4,No
TXN-20241221,12/10/2024,Chiang Mai,Home & Living,Air Purifier,4200,1,4200,0,4200,Regular,Credit Card,5,No
TXN-20241277,12/10/2024,Chiang Mai,Electronics,Tablet Air,18500,1,18500,2561.95,15938.05,Regular,Cash,5,No
TXN-20241391,12/10/2024,Phuket,Electronics,Tablet Air,18500,2,37000,7243.71,29756.29,Regular,Cash,4,No
TXN-20241447,12/10/2024,Bangkok Main,Electronics,Smart Watch V2,8900,1,8900,1513.46,7386.54,Regular,Credit Card,1,No
TXN-20240328,12/11/2024,Bangkok Main,Home & Living,Bed Sheet Set,1800,1,1800,0,1800,Regular,Cash,3,Yes
TXN-20240772,12/11/2024,Bangkok Main,Electronics,Smartphone X1,25000,2,50000,6405.45,43594.55,Regular,Cash,4,No
TXN-20241282,12/11/2024,Bangkok Sathorn,Electronics,Laptop Pro 14,45000,1,45000,5080.41,39919.59,Regular,Credit Card,1,Yes
TXN-20241414,12/11/2024,Khon Kaen,Electronics,Tablet Air,18500,1,18500,2617.47,15882.53,Member,QR Code,3,Yes
TXN-20240138,12/12/2024,Phuket,Electronics,Smartphone X1,25000,1,25000,2690.24,22309.76,Member,Cash,5,No
TXN-20240339,12/12/2024,Khon Kaen,Electronics,Headphones Pro,5500,1,5500,1166.08,4333.92,VIP,Cash,3,No
TXN-20240778,12/12/2024,Bangkok Main,Electronics,Laptop Pro 14,45000,2,90000,14375.7,75624.3,Regular,Credit Card,4,No
TXN-20240845,12/12/2024,Chiang Mai,Electronics,Smart Watch V2,8900,1,8900,1743.44,7156.56,Regular,QR Code,3,No
TXN-20241339,12/12/2024,Chiang Mai,Electronics,Laptop Pro 14,45000,2,90000,21660.46,68339.54,VIP,QR Code,1,No
TXN-20240275,12/13/2024,Chiang Mai,Fashion,Leather Bag,3500,1,3500,525,2975,Regular,Credit Card,4,No
TXN-20240624,12/13/2024,Bangkok Main,Fashion,Denim Jeans,1200,1,1200,180,1020,Member,Cash,5,No
TXN-20240431,12/14/2024,Chiang Mai,Home & Living,Air Purifier,4200,1,4200,0,4200,Regular,QR Code,3,No
TXN-20240434,12/14/2024,Phuket,Home & Living,Air Purifier,4200,1,4200,0,4200,Member,Cash,4,No
TXN-20240544,12/14/2024,Chiang Mai,Electronics,Laptop Pro 14,45000,1,45000,5643.5,39356.5,Regular,QR Code,1,No
TXN-20241008,12/14/2024,Chiang Mai,Fashion,Leather Bag,3500,1,3500,525,2975,Regular,QR Code,4,No
TXN-20240761,12/15/2024,Chiang Mai,Fashion,Leather Bag,3500,1,3500,525,2975,Regular,Cash,5,No
TXN-20241027,12/15/2024,Bangkok Main,Electronics,Smart Watch V2,8900,1,8900,1657.87,7242.13,Member,Credit Card,4,No
TXN-20241219,12/15/2024,Bangkok Sathorn,Electronics,Headphones Pro,5500,1,5500,1034.08,4465.92,Member,QR Code,1,Yes
TXN-20240416,12/16/2024,Chiang Mai,Fashion,Denim Jeans,1200,2,2400,360,2040,Regular,QR Code,5,No
TXN-20240884,12/16/2024,Chiang Mai,Electronics,Smart Watch V2,8900,2,17800,2642.46,15157.54,Regular,Cash,1,No
TXN-20240965,12/16/2024,Phuket,Electronics,Tablet Air,18500,1,18500,2755.89,15744.11,Regular,Cash,5,No
TXN-20240993,12/16/2024,Chiang Mai,Fashion,Denim Jeans,1200,2,2400,360,2040,Regular,Credit Card,4,No
TXN-20240131,12/17/2024,Bangkok Main,Electronics,Smartphone X1,25000,1,25000,4200.48,20799.52,Member,QR Code,3,No
TXN-20241211,12/17/2024,Bangkok Main,Electronics,Tablet Air,18500,2,37000,4352.9,32647.1,Regular,Cash,3,Yes
TXN-20241388,12/17/2024,Chiang Mai,Fashion,Leather Bag,3500,4,14000,2100,11900,Regular,Cash,4,No
TXN-20240091,12/18/2024,Bangkok Main,Electronics,Laptop Pro 14,45000,2,90000,9238.19,80761.81,Member,Cash,5,No
TXN-20240134,12/18/2024,Chiang Mai,Fashion,Summer T-Shirt,450,1,450,67.5,382.5,Regular,Cash,5,No
TXN-20240169,12/18/2024,Phuket,Electronics,Tablet Air,18500,2,37000,6861.25,30138.75,Member,QR Code,4,No
TXN-20240954,12/18/2024,Bangkok Main,Fashion,Sneakers Run,2500,1,2500,375,2125,Member,Credit Card,4,No
TXN-20241161,12/18/2024,Phuket,Electronics,Laptop Pro 14,45000,2,90000,12466.59,77533.41,Regular,Cash,4,No
TXN-20241347,12/18/2024,Phuket,Electronics,Laptop Pro 14,45000,1,45000,8253.62,36746.38,Regular,Cash,5,No
TXN-20240115,12/19/2024,Khon Kaen,Fashion,Sneakers Run,2500,2,5000,750,4250,Regular,Credit Card,1,No
TXN-20240185,12/19/2024,Bangkok Main,Electronics,Tablet Air,18500,2,37000,5644.46,31355.54,Regular,Cash,5,No
TXN-20240668,12/19/2024,Khon Kaen,Electronics,Smart Watch V2,8900,1,8900,1132.82,7767.18,Regular,QR Code,4,No
TXN-20240680,12/19/2024,Bangkok Main,Fashion,Formal Shirt,890,1,890,133.5,756.5,Regular,Cash,3,No
TXN-20240760,12/19/2024,Phuket,Home & Living,Coffee Maker,3500,2,7000,0,7000,Member,Credit Card,2,No
TXN-20240777,12/19/2024,Chiang Mai,Electronics,Smartphone X1,25000,3,75000,13038.05,61961.95,VIP,QR Code,1,Yes
TXN-20240970,12/19/2024,Bangkok Main,Electronics,Tablet Air,18500,3,55500,11059.99,44440.01,Regular,Cash,4,No
